,subject,trial,x_time,y
30038,6,1,750.95,0
30039,6,1,750.975,0
30040,6,1,751.0,0
30041,6,1,751.025,0
30042,6,1,751.05,0
30043,6,1,751.075,0
30044,6,1,751.1,0
30045,6,1,751.125,0
30046,6,1,751.15,0
30047,6,1,751.175,0
30048,6,1,751.2,0
30049,6,1,751.225,0
30050,6,1,751.25,0
30051,6,1,751.275,0
30052,6,1,751.3,0
30053,6,1,751.325,0
30054,6,1,751.35,0
30055,6,1,751.375,0
30056,6,1,751.4,0
30057,6,1,751.425,0
30058,6,1,751.45,0
30059,6,1,751.475,0
30060,6,1,751.5,0
30061,6,1,751.525,0
30062,6,1,751.55,0
30063,6,1,751.575,0
30064,6,1,751.6,0
30065,6,1,751.625,0
30066,6,1,751.65,0
30067,6,1,751.675,0
30068,6,1,751.7,0
30069,6,1,751.725,0
30070,6,1,751.75,0
30071,6,1,751.775,0
30072,6,1,751.8,0
30073,6,1,751.825,0
30074,6,1,751.85,0
30075,6,1,751.875,0
30076,6,1,751.9,0
30077,6,1,751.925,0
30078,6,1,751.95,0
30079,6,1,751.975,0
30080,6,1,752.0,0
30081,6,1,752.025,0
30082,6,1,752.05,0
30083,6,1,752.075,0
30084,6,1,752.1,0
30085,6,1,752.125,0
30086,6,1,752.15,0
30087,6,1,752.175,0
30088,6,1,752.2,0
30089,6,1,752.225,0
30090,6,1,752.25,0
30091,6,1,752.275,0
30092,6,1,752.3,0
30093,6,1,752.325,0
30094,6,1,752.35,0
30095,6,1,752.375,0
30096,6,1,752.4,0
30097,6,1,752.425,0
30098,6,1,752.45,0
30099,6,1,752.475,0
30100,6,1,752.5,0
30101,6,1,752.525,0
30102,6,1,752.55,0
30103,6,1,752.575,0
30104,6,1,752.6,0
30105,6,1,752.625,0
30106,6,1,752.65,0
30107,6,1,752.675,0
30108,6,1,752.7,0
30109,6,1,752.725,0
30110,6,1,752.75,0
30111,6,1,752.775,0
30112,6,1,752.8,0
30113,6,1,752.825,0
30114,6,1,752.85,0
30115,6,1,752.875,0
30116,6,1,752.9,0
30117,6,1,752.925,0
30118,6,1,752.95,0
30119,6,1,752.975,0
30120,6,1,753.0,0
30121,6,1,753.025,0
30122,6,1,753.05,0
30123,6,1,753.075,0
30124,6,1,753.1,0
30125,6,1,753.125,0
30126,6,1,753.15,0
30127,6,1,753.175,0
30128,6,1,753.2,0
30129,6,1,753.225,0
30130,6,1,753.25,0
30131,6,1,753.275,0
30132,6,1,753.3,0
30133,6,1,753.325,0
30134,6,1,753.35,0
30135,6,1,753.375,0
30136,6,1,753.4,0
30137,6,1,753.425,0
30138,6,1,753.45,0
30139,6,1,753.475,0
30140,6,1,753.5,0
30141,6,1,753.525,0
30142,6,1,753.55,0
30143,6,1,753.575,0
30144,6,1,753.6,0
30145,6,1,753.625,0
30146,6,1,753.65,0
30147,6,1,753.675,0
30148,6,1,753.7,0
30149,6,1,753.725,0
30150,6,1,753.75,0
30151,6,1,753.775,0
30152,6,1,753.8,0
30153,6,1,753.825,0
30154,6,1,753.85,0
30155,6,1,753.875,0
30156,6,1,753.9,0
30157,6,1,753.925,0
30158,6,1,753.95,0
30159,6,1,753.975,0
30160,6,1,754.0,0
30161,6,1,754.025,0
30162,6,1,754.05,0
30163,6,1,754.075,0
30164,6,1,754.1,0
30165,6,1,754.125,0
30166,6,1,754.15,0
30167,6,1,754.175,0
30168,6,1,754.2,0
30169,6,1,754.225,0
30170,6,1,754.25,0
30171,6,1,754.275,0
30172,6,1,754.3,0
30173,6,1,754.325,0
30174,6,1,754.35,0
30175,6,1,754.375,0
30176,6,1,754.4,0
30177,6,1,754.425,0
30178,6,1,754.45,0
30179,6,1,754.475,0
30180,6,1,754.5,0
30181,6,1,754.525,0
30182,6,1,754.55,0
30183,6,1,754.575,0
30184,6,1,754.6,0
30185,6,1,754.625,0
30186,6,1,754.65,0
30187,6,1,754.675,0
30188,6,1,754.7,0
30189,6,1,754.725,0
30190,6,1,754.75,0
30191,6,1,754.775,0
30192,6,1,754.8,0
30193,6,1,754.825,0
30194,6,1,754.85,0
30195,6,1,754.875,0
30196,6,1,754.9,0
30197,6,1,754.925,0
30198,6,1,754.95,0
30199,6,1,754.975,0
30200,6,1,755.0,0
30201,6,1,755.025,0
30202,6,1,755.05,0
30203,6,1,755.075,0
30204,6,1,755.1,0
30205,6,1,755.125,0
30206,6,1,755.15,0
30207,6,1,755.175,0
30208,6,1,755.2,0
30209,6,1,755.225,0
30210,6,1,755.25,0
30211,6,1,755.275,0
30212,6,1,755.3,0
30213,6,1,755.325,0
30214,6,1,755.35,0
30215,6,1,755.375,0
30216,6,1,755.4,0
30217,6,1,755.425,0
30218,6,1,755.45,0
30219,6,1,755.475,0
30220,6,1,755.5,0
30221,6,1,755.525,0
30222,6,1,755.55,0
30223,6,1,755.575,0
30224,6,1,755.6,0
30225,6,1,755.625,0
30226,6,1,755.65,0
30227,6,1,755.675,0
30228,6,1,755.7,0
30229,6,1,755.725,0
30230,6,1,755.75,0
30231,6,1,755.775,0
30232,6,1,755.8,0
30233,6,1,755.825,0
30234,6,1,755.85,0
30235,6,1,755.875,0
30236,6,1,755.9,0
30237,6,1,755.925,0
30238,6,1,755.95,0
30239,6,1,755.975,0
30240,6,1,756.0,0
30241,6,1,756.025,0
30242,6,1,756.05,0
30243,6,1,756.075,0
30244,6,1,756.1,0
30245,6,1,756.125,0
30246,6,1,756.15,0
30247,6,1,756.175,0
30248,6,1,756.2,0
30249,6,1,756.225,0
30250,6,1,756.25,0
30251,6,1,756.275,0
30252,6,1,756.3,0
30253,6,1,756.325,0
30254,6,1,756.35,0
30255,6,1,756.375,0
30256,6,1,756.4,0
30257,6,1,756.425,0
30258,6,1,756.45,0
30259,6,1,756.475,0
30260,6,1,756.5,0
30261,6,1,756.525,0
30262,6,1,756.55,0
30263,6,1,756.575,0
30264,6,1,756.6,0
30265,6,1,756.625,0
30266,6,1,756.65,0
30267,6,1,756.675,0
30268,6,1,756.7,0
30269,6,1,756.725,0
30270,6,1,756.75,0
30271,6,1,756.775,0
30272,6,1,756.8,0
30273,6,1,756.825,0
30274,6,1,756.85,0
30275,6,1,756.875,0
30276,6,1,756.9,0
30277,6,1,756.925,0
30278,6,1,756.95,0
30279,6,1,756.975,0
30280,6,1,757.0,0
30281,6,1,757.025,0
30282,6,1,757.05,0
30283,6,1,757.075,0
30284,6,1,757.1,0
30285,6,1,757.125,0
30286,6,1,757.15,0
30287,6,1,757.175,0
30288,6,1,757.2,0
30289,6,1,757.225,0
30290,6,1,757.25,0
30291,6,1,757.275,0
30292,6,1,757.3,0
30293,6,1,757.325,0
30294,6,1,757.35,0
30295,6,1,757.375,0
30296,6,1,757.4,0
30297,6,1,757.425,0
30298,6,1,757.45,0
30299,6,1,757.475,0
30300,6,1,757.5,0
30301,6,1,757.525,0
30302,6,1,757.55,0
30303,6,1,757.575,0
30304,6,1,757.6,0
30305,6,1,757.625,0
30306,6,1,757.65,0
30307,6,1,757.675,0
30308,6,1,757.7,0
30309,6,1,757.725,0
30310,6,1,757.75,0
30311,6,1,757.775,0
30312,6,1,757.8,0
30313,6,1,757.825,0
30314,6,1,757.85,0
30315,6,1,757.875,0
30316,6,1,757.9,0
30317,6,1,757.925,0
30318,6,1,757.95,0
30319,6,1,757.975,0
30320,6,1,758.0,0
30321,6,1,758.025,0
30322,6,1,758.05,0
30323,6,1,758.075,0
30324,6,1,758.1,0
30325,6,1,758.125,0
30326,6,1,758.15,0
30327,6,1,758.175,0
30328,6,1,758.2,0
30329,6,1,758.225,0
30330,6,1,758.25,0
30331,6,1,758.275,0
30332,6,1,758.3,0
30333,6,1,758.325,0
30334,6,1,758.35,0
30335,6,1,758.375,0
30336,6,1,758.4,0
30337,6,1,758.425,0
30338,6,1,758.45,0
30339,6,1,758.475,0
30340,6,1,758.5,0
30341,6,1,758.525,0
30342,6,1,758.55,0
30343,6,1,758.575,0
30344,6,1,758.6,0
30345,6,1,758.625,0
30346,6,1,758.65,0
30347,6,1,758.675,0
30348,6,1,758.7,0
30349,6,1,758.725,0
30350,6,1,758.75,0
30351,6,1,758.775,0
30352,6,1,758.8,0
30353,6,1,758.825,0
30354,6,1,758.85,0
30355,6,1,758.875,0
30356,6,1,758.9,0
30357,6,1,758.925,0
30358,6,1,758.95,0
30359,6,1,758.975,0
30360,6,1,759.0,0
30361,6,1,759.025,0
30362,6,1,759.05,0
30363,6,1,759.075,0
30364,6,1,759.1,0
30365,6,1,759.125,0
30366,6,1,759.15,0
30367,6,1,759.175,0
30368,6,1,759.2,0
30369,6,1,759.225,0
30370,6,1,759.25,0
30371,6,1,759.275,0
30372,6,1,759.3,0
30373,6,1,759.325,0
30374,6,1,759.35,0
30375,6,1,759.375,0
30376,6,1,759.4,0
30377,6,1,759.425,0
30378,6,1,759.45,0
30379,6,1,759.475,0
30380,6,1,759.5,0
30381,6,1,759.525,0
30382,6,1,759.55,0
30383,6,1,759.575,0
30384,6,1,759.6,0
30385,6,1,759.625,0
30386,6,1,759.65,0
30387,6,1,759.675,0
30388,6,1,759.7,0
30389,6,1,759.725,0
30390,6,1,759.75,0
30391,6,1,759.775,0
30392,6,1,759.8,0
30393,6,1,759.825,0
30394,6,1,759.85,0
30395,6,1,759.875,0
30396,6,1,759.9,0
30397,6,1,759.925,0
30398,6,1,759.95,0
30399,6,1,759.975,0
30400,6,1,760.0,0
30401,6,1,760.025,0
30402,6,1,760.05,0
30403,6,1,760.075,0
30404,6,1,760.1,0
30405,6,1,760.125,0
30406,6,1,760.15,0
30407,6,1,760.175,0
30408,6,1,760.2,0
30409,6,1,760.225,0
30410,6,1,760.25,0
30411,6,1,760.275,0
30412,6,1,760.3,0
30413,6,1,760.325,0
30414,6,1,760.35,0
30415,6,1,760.375,0
30416,6,1,760.4,0
30417,6,1,760.425,0
30418,6,1,760.45,0
30419,6,1,760.475,0
30420,6,1,760.5,0
30421,6,1,760.525,0
30422,6,1,760.55,0
30423,6,1,760.575,0
30424,6,1,760.6,0
30425,6,1,760.625,0
30426,6,1,760.65,0
30427,6,1,760.675,0
30428,6,1,760.7,0
30429,6,1,760.725,0
30430,6,1,760.75,0
30431,6,1,760.775,0
30432,6,1,760.8,0
30433,6,1,760.825,0
30434,6,1,760.85,0
30435,6,1,760.875,0
30436,6,1,760.9,0
30437,6,1,760.925,0
30438,6,1,760.95,0
30439,6,1,760.975,0
30440,6,1,761.0,0
30441,6,1,761.025,0
30442,6,1,761.05,0
30443,6,1,761.075,0
30444,6,1,761.1,0
30445,6,1,761.125,0
30446,6,1,761.15,0
30447,6,1,761.175,0
30448,6,1,761.2,0
30449,6,1,761.225,0
30450,6,1,761.25,0
30451,6,1,761.275,0
30452,6,1,761.3,0
30453,6,1,761.325,0
30454,6,1,761.35,0
30455,6,1,761.375,0
30456,6,1,761.4,0
30457,6,1,761.425,0
30458,6,1,761.45,0
30459,6,1,761.475,0
30460,6,1,761.5,0
30461,6,1,761.525,0
30462,6,1,761.55,0
30463,6,1,761.575,0
30464,6,1,761.6,0
30465,6,1,761.625,0
30466,6,1,761.65,0
30467,6,1,761.675,0
30468,6,1,761.7,0
30469,6,1,761.725,0
30470,6,1,761.75,0
30471,6,1,761.775,0
30472,6,1,761.8,0
30473,6,1,761.825,0
30474,6,1,761.85,0
30475,6,1,761.875,0
30476,6,1,761.9,0
30477,6,1,761.925,0
30478,6,1,761.95,0
30479,6,1,761.975,0
30480,6,1,762.0,0
30481,6,1,762.025,0
30482,6,1,762.05,0
30483,6,1,762.075,0
30484,6,1,762.1,0
30485,6,1,762.125,0
30486,6,1,762.15,0
30487,6,1,762.175,0
30488,6,1,762.2,0
30489,6,1,762.225,0
30490,6,1,762.25,0
30491,6,1,762.275,0
30492,6,1,762.3,0
30493,6,1,762.325,0
30494,6,1,762.35,0
30495,6,1,762.375,0
30496,6,1,762.4,0
30497,6,1,762.425,0
30498,6,1,762.45,0
30499,6,1,762.475,0
30500,6,1,762.5,0
30501,6,1,762.525,0
30502,6,1,762.55,0
30503,6,1,762.575,0
30504,6,1,762.6,0
30505,6,1,762.625,0
30506,6,1,762.65,0
30507,6,1,762.675,0
30508,6,1,762.7,0
30509,6,1,762.725,0
30510,6,1,762.75,0
30511,6,1,762.775,0
30512,6,1,762.8,0
30513,6,1,762.825,0
30514,6,1,762.85,0
30515,6,1,762.875,0
30516,6,1,762.9,0
30517,6,1,762.925,0
30518,6,1,762.95,0
30519,6,1,762.975,0
30520,6,1,763.0,0
30521,6,1,763.025,0
30522,6,1,763.05,0
30523,6,1,763.075,0
30524,6,1,763.1,0
30525,6,1,763.125,0
30526,6,1,763.15,0
30527,6,1,763.175,0
30528,6,1,763.2,0
30529,6,1,763.225,0
30530,6,1,763.25,0
30531,6,1,763.275,0
30532,6,1,763.3,0
30533,6,1,763.325,0
30534,6,1,763.35,0
30535,6,1,763.375,0
30536,6,1,763.4,0
30537,6,1,763.425,0
30538,6,1,763.45,0
30539,6,1,763.475,0
30540,6,1,763.5,0
30541,6,1,763.525,0
30542,6,1,763.55,0
30543,6,1,763.575,0
30544,6,1,763.6,0
30545,6,1,763.625,0
30546,6,1,763.65,0
30547,6,1,763.675,0
30548,6,1,763.7,0
30549,6,1,763.725,0
30550,6,1,763.75,0
30551,6,1,763.775,0
30552,6,1,763.8,0
30553,6,1,763.825,0
30554,6,1,763.85,0
30555,6,1,763.875,0
30556,6,1,763.9,0
30557,6,1,763.925,0
30558,6,1,763.95,0
30559,6,1,763.975,0
30560,6,1,764.0,0
30561,6,1,764.025,0
30562,6,1,764.05,0
30563,6,1,764.075,0
30564,6,1,764.1,0
30565,6,1,764.125,0
30566,6,1,764.15,0
30567,6,1,764.175,0
30568,6,1,764.2,0
30569,6,1,764.225,0
30570,6,1,764.25,0
30571,6,1,764.275,0
30572,6,1,764.3,0
30573,6,1,764.325,0
30574,6,1,764.35,0
30575,6,1,764.375,0
30576,6,1,764.4,0
30577,6,1,764.425,0
30578,6,1,764.45,0
30579,6,1,764.475,0
30580,6,1,764.5,0
30581,6,1,764.525,0
30582,6,1,764.55,0
30583,6,1,764.575,0
30584,6,1,764.6,0
30585,6,1,764.625,0
30586,6,1,764.65,0
30587,6,1,764.675,0
30588,6,1,764.7,0
30589,6,1,764.725,0
30590,6,1,764.75,0
30591,6,1,764.775,0
30592,6,1,764.8,0
30593,6,1,764.825,0
30594,6,1,764.85,0
30595,6,1,764.875,0
30596,6,1,764.9,0
30597,6,1,764.925,0
30598,6,1,764.95,0
30599,6,1,764.975,0
30600,6,1,765.0,0
30601,6,1,765.025,0
30602,6,1,765.05,0
30603,6,1,765.075,0
30604,6,1,765.1,0
30605,6,1,765.125,0
30606,6,1,765.15,0
30607,6,1,765.175,0
30608,6,1,765.2,0
30609,6,1,765.225,0
30610,6,1,765.25,0
30611,6,1,765.275,0
30612,6,1,765.3,0
30613,6,1,765.325,0
30614,6,1,765.35,0
30615,6,1,765.375,0
30616,6,1,765.4,0
30617,6,1,765.425,0
30618,6,1,765.45,0
30619,6,1,765.475,0
30620,6,1,765.5,0
30621,6,1,765.525,0
30622,6,1,765.55,0
30623,6,1,765.575,0
30624,6,1,765.6,0
30625,6,1,765.625,0
30626,6,1,765.65,0
30627,6,1,765.675,0
30628,6,1,765.7,0
30629,6,1,765.725,0
30630,6,1,765.75,0
30631,6,1,765.775,0
30632,6,1,765.8,0
30633,6,1,765.825,0
30634,6,1,765.85,0
30635,6,1,765.875,0
30636,6,1,765.9,0
30637,6,1,765.925,0
30638,6,1,765.95,0
30639,6,1,765.975,0
30640,6,1,766.0,0
30641,6,1,766.025,0
30642,6,1,766.05,0
30643,6,1,766.075,0
30644,6,1,766.1,0
30645,6,1,766.125,0
30646,6,1,766.15,0
30647,6,1,766.175,0
30648,6,1,766.2,0
30649,6,1,766.225,0
30650,6,1,766.25,0
30651,6,1,766.275,0
30652,6,1,766.3,0
30653,6,1,766.325,0
30654,6,1,766.35,0
30655,6,1,766.375,0
30656,6,1,766.4,0
30657,6,1,766.425,0
30658,6,1,766.45,0
30659,6,1,766.475,0
30660,6,1,766.5,0
30661,6,1,766.525,0
30662,6,1,766.55,0
30663,6,1,766.575,0
30664,6,1,766.6,0
30665,6,1,766.625,0
30666,6,1,766.65,0
30667,6,1,766.675,0
30668,6,1,766.7,0
30669,6,1,766.725,0
30670,6,1,766.75,0
30671,6,1,766.775,0
30672,6,1,766.8,0
30673,6,1,766.825,0
30674,6,1,766.85,0
30675,6,1,766.875,0
30676,6,1,766.9,0
30677,6,1,766.925,0
30678,6,1,766.95,0
30679,6,1,766.975,0
30680,6,1,767.0,0
30681,6,1,767.025,0
30682,6,1,767.05,0
30683,6,1,767.075,0
30684,6,1,767.1,0
30685,6,1,767.125,0
30686,6,1,767.15,0
30687,6,1,767.175,0
30688,6,1,767.2,0
30689,6,1,767.225,0
30690,6,1,767.25,0
30691,6,1,767.275,0
30692,6,1,767.3,0
30693,6,1,767.325,0
30694,6,1,767.35,0
30695,6,1,767.375,0
30696,6,1,767.4,0
30697,6,1,767.425,0
30698,6,1,767.45,0
30699,6,1,767.475,0
30700,6,1,767.5,0
30701,6,1,767.525,0
30702,6,1,767.55,0
30703,6,1,767.575,0
30704,6,1,767.6,0
30705,6,1,767.625,0
30706,6,1,767.65,0
30707,6,1,767.675,0
30708,6,1,767.7,0
30709,6,1,767.725,0
30710,6,1,767.75,0
30711,6,1,767.775,0
30712,6,1,767.8,0
30713,6,1,767.825,0
30714,6,1,767.85,0
30715,6,1,767.875,0
30716,6,1,767.9,0
30717,6,1,767.925,0
30718,6,1,767.95,0
30719,6,1,767.975,0
30720,6,1,768.0,0
30721,6,1,768.025,0
30722,6,1,768.05,0
30723,6,1,768.075,0
30724,6,1,768.1,0
30725,6,1,768.125,0
30726,6,1,768.15,0
30727,6,1,768.175,0
30728,6,1,768.2,0
30729,6,1,768.225,0
30730,6,1,768.25,0
30731,6,1,768.275,0
30732,6,1,768.3,0
30733,6,1,768.325,0
30734,6,1,768.35,0
30735,6,1,768.375,0
30736,6,1,768.4,0
30737,6,1,768.425,0
30738,6,1,768.45,0
30739,6,1,768.475,0
30740,6,1,768.5,0
30741,6,1,768.525,0
30742,6,1,768.55,0
30743,6,1,768.575,0
30744,6,1,768.6,0
30745,6,1,768.625,0
30746,6,1,768.65,0
30747,6,1,768.675,0
30748,6,1,768.7,0
30749,6,1,768.725,0
30750,6,1,768.75,0
30751,6,1,768.775,0
30752,6,1,768.8,0
30753,6,1,768.825,0
30754,6,1,768.85,0
30755,6,1,768.875,0
30756,6,1,768.9,0
30757,6,1,768.925,0
30758,6,1,768.95,0
30759,6,1,768.975,0
30760,6,1,769.0,0
30761,6,1,769.025,0
30762,6,1,769.05,0
30763,6,1,769.075,0
30764,6,1,769.1,0
30765,6,1,769.125,0
30766,6,1,769.15,0
30767,6,1,769.175,0
30768,6,1,769.2,0
30769,6,1,769.225,0
30770,6,1,769.25,0
30771,6,1,769.275,0
30772,6,1,769.3,0
30773,6,1,769.325,0
30774,6,1,769.35,0
30775,6,1,769.375,0
30776,6,1,769.4,0
30777,6,1,769.425,0
30778,6,1,769.45,0
30779,6,1,769.475,0
30780,6,1,769.5,0
30781,6,1,769.525,0
30782,6,1,769.55,0
30783,6,1,769.575,0
30784,6,1,769.6,0
30785,6,1,769.625,0
30786,6,1,769.65,0
30787,6,1,769.675,0
30788,6,1,769.7,0
30789,6,1,769.725,0
30790,6,1,769.75,0
30791,6,1,769.775,0
30792,6,1,769.8,0
30793,6,1,769.825,0
30794,6,1,769.85,0
30795,6,1,769.875,0
30796,6,1,769.9,0
30797,6,1,769.925,0
30798,6,1,769.95,0
30799,6,1,769.975,0
30800,6,1,770.0,0
30801,6,1,770.025,0
30802,6,1,770.05,0
30803,6,1,770.075,0
30804,6,1,770.1,0
30805,6,1,770.125,0
30806,6,1,770.15,0
30807,6,1,770.175,0
30808,6,1,770.2,0
30809,6,1,770.225,0
30810,6,1,770.25,0
30811,6,1,770.275,0
30812,6,1,770.3,0
30813,6,1,770.325,0
30814,6,1,770.35,0
30815,6,1,770.375,0
30816,6,1,770.4,0
30817,6,1,770.425,0
30818,6,1,770.45,0
30819,6,1,770.475,0
30820,6,1,770.5,0
30821,6,1,770.525,0
30822,6,1,770.55,0
30823,6,1,770.575,0
30824,6,1,770.6,0
30825,6,1,770.625,0
30826,6,1,770.65,0
30827,6,1,770.675,0
30828,6,1,770.7,0
30829,6,1,770.725,0
30830,6,1,770.75,0
30831,6,1,770.775,0
30832,6,1,770.8,0
30833,6,1,770.825,0
30834,6,1,770.85,0
30835,6,1,770.875,0
30836,6,1,770.9,0
30837,6,1,770.925,0
30838,6,1,770.95,0
30839,6,1,770.975,0
30840,6,1,771.0,0
30841,6,1,771.025,0
30842,6,1,771.05,0
30843,6,1,771.075,0
30844,6,1,771.1,0
30845,6,1,771.125,0
30846,6,1,771.15,0
30847,6,1,771.175,0
30848,6,1,771.2,0
30849,6,1,771.225,0
30850,6,1,771.25,0
30851,6,1,771.275,0
30852,6,1,771.3,0
30853,6,1,771.325,0
30854,6,1,771.35,0
30855,6,1,771.375,0
30856,6,1,771.4,0
30857,6,1,771.425,0
30858,6,1,771.45,0
30859,6,1,771.475,0
30860,6,1,771.5,0
30861,6,1,771.525,0
30862,6,1,771.55,0
30863,6,1,771.575,0
30864,6,1,771.6,0
30865,6,1,771.625,0
30866,6,1,771.65,0
30867,6,1,771.675,0
30868,6,1,771.7,0
30869,6,1,771.725,0
30870,6,1,771.75,0
30871,6,1,771.775,0
30872,6,1,771.8,0
30873,6,1,771.825,0
30874,6,1,771.85,0
30875,6,1,771.875,0
30876,6,1,771.9,0
30877,6,1,771.925,0
30878,6,1,771.95,0
30879,6,1,771.975,0
30880,6,1,772.0,0
30881,6,1,772.025,0
30882,6,1,772.05,0
30883,6,1,772.075,0
30884,6,1,772.1,0
30885,6,1,772.125,0
30886,6,1,772.15,0
30887,6,1,772.175,0
30888,6,1,772.2,0
30889,6,1,772.225,0
30890,6,1,772.25,0
30891,6,1,772.275,0
30892,6,1,772.3,0
30893,6,1,772.325,0
30894,6,1,772.35,0
30895,6,1,772.375,0
30896,6,1,772.4,0
30897,6,1,772.425,0
30898,6,1,772.45,0
30899,6,1,772.475,0
30900,6,1,772.5,0
30901,6,1,772.525,0
30902,6,1,772.55,0
30903,6,1,772.575,0
30904,6,1,772.6,0
30905,6,1,772.625,0
30906,6,1,772.65,0
30907,6,1,772.675,0
30908,6,1,772.7,0
30909,6,1,772.725,0
30910,6,1,772.75,0
30911,6,1,772.775,0
30912,6,1,772.8,0
30913,6,1,772.825,0
30914,6,1,772.85,0
30915,6,1,772.875,0
30916,6,1,772.9,0
30917,6,1,772.925,0
30918,6,1,772.95,0
30919,6,1,772.975,0
30920,6,1,773.0,0
30921,6,1,773.025,0
30922,6,1,773.05,0
30923,6,1,773.075,0
30924,6,1,773.1,0
30925,6,1,773.125,0
30926,6,1,773.15,0
30927,6,1,773.175,0
30928,6,1,773.2,0
30929,6,1,773.225,0
30930,6,1,773.25,0
30931,6,1,773.275,0
30932,6,1,773.3,0
30933,6,1,773.325,0
30934,6,1,773.35,0
30935,6,1,773.375,0
30936,6,1,773.4,0
30937,6,1,773.425,0
30938,6,1,773.45,0
30939,6,1,773.475,0
30940,6,1,773.5,0
30941,6,1,773.525,0
30942,6,1,773.55,0
30943,6,1,773.575,0
30944,6,1,773.6,0
30945,6,1,773.625,0
30946,6,1,773.65,0
30947,6,1,773.675,0
30948,6,1,773.7,0
30949,6,1,773.725,0
30950,6,1,773.75,0
30951,6,1,773.775,0
30952,6,1,773.8,0
30953,6,1,773.825,0
30954,6,1,773.85,0
30955,6,1,773.875,0
30956,6,1,773.9,0
30957,6,1,773.925,0
30958,6,1,773.95,0
30959,6,1,773.975,0
30960,6,1,774.0,0
30961,6,1,774.025,0
30962,6,1,774.05,0
30963,6,1,774.075,0
30964,6,1,774.1,0
30965,6,1,774.125,0
30966,6,1,774.15,0
30967,6,1,774.175,0
30968,6,1,774.2,0
30969,6,1,774.225,0
30970,6,1,774.25,0
30971,6,1,774.275,0
30972,6,1,774.3,0
30973,6,1,774.325,0
30974,6,1,774.35,0
30975,6,1,774.375,0
30976,6,1,774.4,0
30977,6,1,774.425,0
30978,6,1,774.45,0
30979,6,1,774.475,0
30980,6,1,774.5,0
30981,6,1,774.525,0
30982,6,1,774.55,0
30983,6,1,774.575,0
30984,6,1,774.6,0
30985,6,1,774.625,0
30986,6,1,774.65,0
30987,6,1,774.675,0
30988,6,1,774.7,0
30989,6,1,774.725,0
30990,6,1,774.75,0
30991,6,1,774.775,0
30992,6,1,774.8,0
30993,6,1,774.825,0
30994,6,1,774.85,0
30995,6,1,774.875,0
30996,6,1,774.9,0
30997,6,1,774.925,0
30998,6,1,774.95,0
30999,6,1,774.975,0
31000,6,1,775.0,0
31001,6,1,775.025,0
31002,6,1,775.05,0
31003,6,1,775.075,0
31004,6,1,775.1,0
31005,6,1,775.125,0
31006,6,1,775.15,0
31007,6,1,775.175,0
31008,6,1,775.2,0
31009,6,1,775.225,0
31010,6,1,775.25,0
31011,6,1,775.275,0
31012,6,1,775.3,0
31013,6,1,775.325,0
31014,6,1,775.35,0
31015,6,1,775.375,0
31016,6,1,775.4,0
31017,6,1,775.425,0
31018,6,1,775.45,0
31019,6,1,775.475,0
31020,6,1,775.5,0
31021,6,1,775.525,0
31022,6,1,775.55,0
31023,6,1,775.575,0
31024,6,1,775.6,0
31025,6,1,775.625,0
31026,6,1,775.65,0
31027,6,1,775.675,0
31028,6,1,775.7,0
31029,6,1,775.725,0
31030,6,1,775.75,0
31031,6,1,775.775,0
31032,6,1,775.8,0
31033,6,1,775.825,0
31034,6,1,775.85,0
31035,6,1,775.875,0
31036,6,1,775.9,0
31037,6,1,775.925,0
31038,6,1,775.95,0
31039,6,1,775.975,0
31040,6,1,776.0,0
31041,6,1,776.025,0
31042,6,1,776.05,0
31043,6,1,776.075,0
31044,6,1,776.1,0
31045,6,1,776.125,0
31046,6,1,776.15,0
31047,6,1,776.175,0
31048,6,1,776.2,0
31049,6,1,776.225,0
31050,6,1,776.25,0
31051,6,1,776.275,0
31052,6,1,776.3,0
31053,6,1,776.325,0
31054,6,1,776.35,0
31055,6,1,776.375,0
31056,6,1,776.4,0
31057,6,1,776.425,0
31058,6,1,776.45,0
31059,6,1,776.475,0
31060,6,1,776.5,0
31061,6,1,776.525,0
31062,6,1,776.55,0
31063,6,1,776.575,0
31064,6,1,776.6,0
31065,6,1,776.625,0
31066,6,1,776.65,0
31067,6,1,776.675,0
31068,6,1,776.7,0
31069,6,1,776.725,0
31070,6,1,776.75,0
31071,6,1,776.775,0
31072,6,1,776.8,0
31073,6,1,776.825,0
31074,6,1,776.85,0
31075,6,1,776.875,0
31076,6,1,776.9,0
31077,6,1,776.925,0
31078,6,1,776.95,0
31079,6,1,776.975,0
31080,6,1,777.0,0
31081,6,1,777.025,0
31082,6,1,777.05,0
31083,6,1,777.075,0
31084,6,1,777.1,0
31085,6,1,777.125,0
31086,6,1,777.15,0
31087,6,1,777.175,0
31088,6,1,777.2,0
31089,6,1,777.225,0
31090,6,1,777.25,0
31091,6,1,777.275,0
31092,6,1,777.3,0
31093,6,1,777.325,0
31094,6,1,777.35,0
31095,6,1,777.375,0
31096,6,1,777.4,0
31097,6,1,777.425,0
31098,6,1,777.45,0
31099,6,1,777.475,0
31100,6,1,777.5,0
31101,6,1,777.525,0
31102,6,1,777.55,0
31103,6,1,777.575,0
31104,6,1,777.6,0
31105,6,1,777.625,0
31106,6,1,777.65,0
31107,6,1,777.675,0
31108,6,1,777.7,0
31109,6,1,777.725,0
31110,6,1,777.75,0
31111,6,1,777.775,0
31112,6,1,777.8,0
